match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.1,Head,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.2,Head,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.3,Abhishek Sharma,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.4,Abhishek Sharma,Duffy,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.5,Abhishek Sharma,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,0.6,Abhishek Sharma,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.1,Head,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.2,Abhishek Sharma,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.3,Head,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.4,Abhishek Sharma,Mukesh Kumar,0,1,1,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.5,Abhishek Sharma,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.6,Abhishek Sharma,Mukesh Kumar,0,1,1,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.7,Abhishek Sharma,Mukesh Kumar,0,1,0,1,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,1.8,Head,Mukesh Kumar,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.1,Abhishek Sharma,Duffy,0,1,1,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.2,Abhishek Sharma,Duffy,0,0,0,0,0,0,caught,Abhishek Sharma,Jitesh Sharma
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.3,Ishan Kishan,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.4,Head,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.5,Head,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.6,Head,Duffy,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,2.7,Head,Duffy,0,0,0,0,0,0,caught,Head,Philip Salt
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.1,Ishan Kishan,Mukesh Kumar,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.2,Ishan Kishan,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.3,Nitish Reddy,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.4,Nitish Reddy,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.5,Nitish Reddy,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,3.6,Nitish Reddy,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.1,Nitish Reddy,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.2,Nitish Reddy,Duffy,0,0,0,0,0,0,caught,Nitish Reddy,Abhinandan Singh
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.3,Klaasen,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.4,Klaasen,Duffy,3,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.5,Ishan Kishan,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,4.6,Klaasen,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.1,Ishan Kishan,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.2,Ishan Kishan,Abhinandan Singh,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.3,Ishan Kishan,Abhinandan Singh,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.4,Ishan Kishan,Abhinandan Singh,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.5,Ishan Kishan,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,5.6,Ishan Kishan,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.1,Klaasen,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.2,Ishan Kishan,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.3,Klaasen,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.4,Ishan Kishan,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.5,Klaasen,Duffy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,6.6,Klaasen,Duffy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.1,Klaasen,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.2,Ishan Kishan,Shepherd,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.3,Ishan Kishan,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.4,Klaasen,Shepherd,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.5,Klaasen,Shepherd,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,7.6,Klaasen,Shepherd,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.1,Ishan Kishan,Abhinandan Singh,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.2,Klaasen,Abhinandan Singh,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.3,Ishan Kishan,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.4,Ishan Kishan,Abhinandan Singh,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.5,Ishan Kishan,Abhinandan Singh,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,8.6,Ishan Kishan,Abhinandan Singh,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.1,Ishan Kishan,Suyash Sharma,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.2,Ishan Kishan,Suyash Sharma,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.3,Ishan Kishan,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.4,Klaasen,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.5,Ishan Kishan,Suyash Sharma,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,9.6,Ishan Kishan,Suyash Sharma,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.1,Klaasen,Krunal Pandya,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.2,Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.3,Ishan Kishan,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.4,Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.5,Ishan Kishan,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,10.6,Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.1,Klaasen,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.2,Ishan Kishan,Suyash Sharma,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.3,Ishan Kishan,Suyash Sharma,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.4,Ishan Kishan,Suyash Sharma,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.5,Ishan Kishan,Suyash Sharma,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,11.6,Ishan Kishan,Suyash Sharma,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.1,Klaasen,Krunal Pandya,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.2,Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.3,Ishan Kishan,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.4,Klaasen,Krunal Pandya,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.5,Ishan Kishan,Krunal Pandya,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,12.6,Ishan Kishan,Krunal Pandya,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.1,Klaasen,Shepherd,0,0,0,0,0,0,caught,Klaasen,Philip Salt
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.2,Arora,Shepherd,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.3,Arora,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.4,Ishan Kishan,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.5,Arora,Shepherd,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,13.6,Arora,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.1,Arora,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.2,Ishan Kishan,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.3,Arora,Suyash Sharma,0,0,0,0,0,0,caught,Arora,Padikkal
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.4,Aniket Verma,Suyash Sharma,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.5,Aniket Verma,Suyash Sharma,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,14.6,Aniket Verma,Suyash Sharma,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.1,Aniket Verma,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.2,Aniket Verma,Abhinandan Singh,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.3,Aniket Verma,Abhinandan Singh,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.4,Aniket Verma,Abhinandan Singh,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.5,Ishan Kishan,Abhinandan Singh,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,15.6,Ishan Kishan,Abhinandan Singh,0,0,0,0,0,0,caught,Ishan Kishan,Philip Salt
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.1,Aniket Verma,Shepherd,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.2,Aniket Verma,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.3,Harsh Dubey,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.4,Aniket Verma,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.5,Harsh Dubey,Shepherd,0,1,1,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.6,Harsh Dubey,Shepherd,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,16.7,Harsh Dubey,Shepherd,0,0,0,0,0,0,caught,Harsh Dubey,Padikkal
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.1,Aniket Verma,Mukesh Kumar,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.2,Aniket Verma,Mukesh Kumar,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.3,Aniket Verma,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.4,Harshal Patel,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.5,Harshal Patel,Mukesh Kumar,0,0,0,0,0,0,caught,Harshal Patel,Padikkal
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,17.6,Payne,Mukesh Kumar,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.1,Payne,Shepherd,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.2,Aniket Verma,Shepherd,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.3,Aniket Verma,Shepherd,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.4,Aniket Verma,Shepherd,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.5,Aniket Verma,Shepherd,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,18.6,Aniket Verma,Shepherd,0,0,0,0,0,0,caught,Aniket Verma,Kohli
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.1,Payne,Mukesh Kumar,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.2,Payne,Mukesh Kumar,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.3,Payne,Mukesh Kumar,0,1,0,1,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.4,Unadkat,Mukesh Kumar,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.5,Unadkat,Mukesh Kumar,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",SRH,RCB,1,19.6,Unadkat,Mukesh Kumar,2,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.1,Philip Salt,Nitish Reddy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.2,Philip Salt,Nitish Reddy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.3,Philip Salt,Nitish Reddy,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.4,Philip Salt,Nitish Reddy,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.5,Philip Salt,Nitish Reddy,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,0.6,Philip Salt,Nitish Reddy,0,1,0,1,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.1,Philip Salt,Unadkat,0,0,0,0,0,0,caught,Philip Salt,Klaasen
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.2,Padikkal,Unadkat,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.3,Padikkal,Unadkat,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.4,Kohli,Unadkat,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.5,Kohli,Unadkat,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,1.6,Kohli,Unadkat,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.1,Kohli,Nitish Reddy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.2,Padikkal,Nitish Reddy,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.3,Padikkal,Nitish Reddy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.4,Kohli,Nitish Reddy,0,1,0,1,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.5,Padikkal,Nitish Reddy,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,2.6,Padikkal,Nitish Reddy,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.1,Padikkal,Payne,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.2,Padikkal,Payne,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.3,Padikkal,Payne,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.4,Padikkal,Payne,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.5,Kohli,Payne,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,3.6,Padikkal,Payne,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.1,Kohli,Unadkat,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.2,Kohli,Unadkat,6,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.3,Kohli,Unadkat,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.4,Kohli,Unadkat,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.5,Padikkal,Unadkat,0,4,0,0,4,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,4.6,Padikkal,Unadkat,0,1,0,1,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.1,Padikkal,Harsh Dubey,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.2,Padikkal,Harsh Dubey,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.3,Kohli,Harsh Dubey,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.4,Padikkal,Harsh Dubey,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.5,Kohli,Harsh Dubey,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,5.6,Padikkal,Harsh Dubey,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,6.1,Padikkal,Eshan Malinga,4,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,6.2,Padikkal,Eshan Malinga,1,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,6.3,Kohli,Eshan Malinga,0,0,0,0,0,0,,,
202601,2026,1,"Mar 28, 2026","M Chinnaswamy Stadium, Bengaluru",RCB,SRH,2,6.4,Kohli,Eshan Malinga,2,0,0,0,0,0,,,
